time,open,high,low,close,tick_volume,spread,real_volume,ema_20,ema_50,rsi,bb_upper,bb_middle,bb_lower,macd_line,macd_signal,macd_histogram
2025-12-23 11:00:00,4484.355,4494.179,4483.054,4493.534,8547,160,0,4467.551023617722,4441.164942489912,74.9449573702764,4513.604768488108,4466.599,4419.593231511893,18.384043641067365,18.211780181075913,0.1722634599914521
2025-12-23 12:00:00,4493.464,4493.645,4483.393,4486.534,8914,160,0,4469.3589261303205,4442.944121215799,69.09707049538518,4514.136916808913,4469.33385,4424.530783191087,17.649100275534693,18.09924419996767,-0.4501439244329788
2025-12-23 13:00:00,4486.468,4497.359,4473.179,4479.204,26049,160,0,4470.296552213147,4444.366077246552,59.210897043535574,4513.945729157313,4471.3557,4428.7656708426875,16.287431253815157,17.73688161073717,-1.4494503569220143
2025-12-23 14:00:00,4479.18,4479.821,4441.513,4446.349,49655,160,0,4468.015832954752,4444.443838923158,40.36480122397247,4513.188753027819,4471.7498,4430.31084697218,12.41407311709736,16.672319912009208,-4.258246794911848
2025-12-23 15:00:00,4446.308,4459.329,4430.584,4458.511,42908,160,0,4467.1106107685855,4444.995492298721,38.4064590997752,4511.217635297849,4472.9156,4434.613564702152,10.208107931724044,15.379477515952175,-5.171369584228131
2025-12-23 16:00:00,4458.471,4476.532,4455.835,4474.191,19335,160,0,4467.78493355253,4446.140414169359,42.601412760865685,4508.456932758988,4474.9508000000005,4441.444667241013,9.61428212629744,14.226438438021228,-4.612156311723789
2025-12-23 17:00:00,4474.229,4479.817,4469.702,4472.699,18334,160,0,4468.25293988086,4447.181927339188,44.34588915324023,4505.493310481923,4476.662200000001,4447.831089518078,8.920449576447936,13.165240665706571,-4.244791089258635
2025-12-23 18:00:00,4472.706,4485.062,4472.706,4484.408,13814,160,0,4469.791517035064,4448.641773325887,50.701485898663684,4503.146395188757,4478.69735,4454.2483048112435,9.209242312874267,12.374040995140112,-3.164798682265845
2025-12-23 19:00:00,4484.443,4496.275,4484.091,4490.86,14176,160,0,4471.798039222201,4450.297390058205,55.8869915986775,4503.623373083797,4480.2282,4456.8330269162025,9.845245256651651,11.86828184744242,-2.0230365907907686
2025-12-23 20:00:00,4490.896,4500.083,4489.394,4497.46,10870,160,0,4474.242035486753,4452.146904173569,56.03865829422937,4505.70800059271,4481.5746,4457.44119940729,10.757837360673875,11.646192950088713,-0.8883555894148376
2025-12-23 21:00:00,4497.563,4499.016,4483.568,4484.991,7817,160,0,4475.265746392776,4453.434907931468,49.39072876147084,4505.559683661085,4481.48995,4457.420216338915,10.355556674529907,11.388065694976953,-1.032509020447046
2025-12-23 23:00:00,4487.444,4510.371,4486.745,4503.344,10930,160,0,4477.939865783941,4455.392127228273,54.33496868273595,4507.450384970747,4481.98295,4456.515515029252,11.386424436957896,11.387737443373142,-0.0013130064152466758
2025-12-24 00:00:00,4503.359,4518.016,4500.774,4511.814,14861,160,0,4481.165973804518,4457.60474968991,60.21109346937717,4511.94232662982,4483.2305,4454.518673370179,12.73999405781251,11.658188766261016,1.0818052915514933
2025-12-24 01:00:00,4511.885,4525.967,4506.823,4518.76,27930,160,0,4484.746357251707,4460.002994800109,60.991387559808786,4517.846996155988,4485.04115,4452.235303844012,14.209394825629715,12.168429978134757,2.0409648474949584
2025-12-24 02:00:00,4518.794,4519.316,4475.021,4477.52,23456,160,0,4484.058132751545,4460.689936180498,45.75806058551181,4517.834434845912,4485.15055,4452.466665154088,11.908903748271769,12.11652473216216,-0.20762098389039174
2025-12-24 03:00:00,4477.573,4498.469,4468.766,4493.138,25689,160,0,4484.922882013302,4461.962409271459,51.672949092088274,4518.557301330141,4485.7336,4452.909898669858,11.216691038111094,11.936557993351949,-0.719866955240855
2025-12-24 04:00:00,4493.17,4501.566,4491.229,4499.299,9204,160,0,4486.292036107273,4463.426589300029,55.120867247346,4519.744633752415,4486.36395,4452.983266247585,11.038009387264538,11.756848272134466,-0.7188388848699283
2025-12-24 05:00:00,4499.254,4500.699,4485.268,4488.605,15516,160,0,4486.512318382771,4464.41397795493,62.13931949024952,4519.653761323743,4486.29765,4452.941538676258,9.919144739026706,11.389307565512913,-1.4701628264862077
2025-12-24 06:00:00,4488.639,4498.135,4485.393,4493.596,13010,160,0,4487.186954727269,4465.558370976305,60.512359550561534,4520.344137923746,4486.95595,4453.5677620762535,9.327645145802308,10.976975081570792,-1.6493299357684847
2025-12-24 07:00:00,4493.626,4495.109,4483.44,4483.925,10212,160,0,4486.876292372292,4466.278630938019,53.02549948404274,4520.332021743785,4486.9371,4453.542178256215,7.986445804720461,10.378869226200726,-2.392423421480265
2025-12-24 08:00:00,4483.975,4492.917,4478.091,4482.329,15968,160,0,4486.443216908264,4466.908057175744,52.99124060383925,4519.681620281208,4486.37685,4453.072079718791,6.717318733449247,9.64655912765043,-2.9292403942011838
2025-12-24 09:00:00,4482.373,4496.01,4481.974,4494.626,11807,160,0,4487.222529583668,4467.995035325715,53.16233179415437,4520.290243639091,4486.78145,4453.272656360909,6.627395031074229,9.04272630833519,-2.415331277260961
2025-12-24 10:00:00,4494.594,4499.899,4482.35,4489.433,12335,160,0,4487.433050575699,4468.835739822746,49.554894291293245,4520.62651758061,4487.2929,4453.959282419391,6.06715970834648,8.447612988337449,-2.3804532799909683
2025-12-24 11:00:00,4489.455,4491.943,4483.082,4491.476,8991,160,0,4487.818093378013,4469.723593163031,48.078874035263325,4516.760473929413,4489.54925,4462.338026070587,5.722061837738693,7.9025027582176985,-2.180440920479006
2025-12-24 12:00:00,4491.512,4496.05,4489.776,4490.814,9793,160,0,4488.103417818203,4470.550667940952,52.022788064056805,4514.1206205801855,4491.1644,4468.208179419814,5.333668214467252,7.38873584946761,-2.0550676350003574
2025-12-24 13:00:00,4490.845,4493.438,4474.532,4487.814,24825,160,0,4488.075854216469,4471.227661355033,43.96105209127257,4513.449852042097,4491.84555,4470.241247957903,4.729272433106416,6.856843166195372,-2.1275707330889553
2025-12-24 14:00:00,4487.876,4489.341,4460.347,4464.672,38287,160,0,4485.846915719662,4470.9705765960125,33.546009186479694,4514.7753748669775,4491.4442,4468.113025133022,2.355762662147754,5.956627065385849,-3.600864403238095
2025-12-24 15:00:00,4464.649,4476.542,4448.294,4458.334,39851,160,0,4483.226638032075,4470.47502457264,28.819595361944778,4517.66433553825,4490.1404999999995,4462.616664461749,-0.03626650498154049,4.758048351312371,-4.794314856293911
2025-12-24 16:00:00,4458.403,4478.075,4455.9,4476.788,21572,160,0,4482.613434409973,4470.722592236458,49.69464375104251,4517.595427734386,4489.4369,4461.278372265613,-0.43783617717690504,3.718871445614516,-4.156707622791421
2025-12-24 17:00:00,4476.762,4487.611,4475.312,4480.553,19865,160,0,4482.417202561403,4471.108098423263,44.17398872295315,4516.751054193262,4488.591549999999,4460.432045806737,-0.4471248243135051,2.885672191628912,-3.332797015942417
2025-12-24 18:00:00,4480.598,4482.376,4477.301,4480.715,4075,160,0,4482.255088031746,4471.484839661566,40.89091051682236,4516.716716417839,4488.377750000001,4460.038783582162,-0.4363837378905373,2.221261005725022,-2.6576447436155592
2025-12-25 23:00:00,4486.193,4500.024,4484.435,4495.245,9563,160,0,4483.492222504913,4472.416610655231,53.136691735006394,4515.634674302669,4487.9728000000005,4460.310925697332,0.7360929963488161,1.9242274038497809,-1.1881344075009648
2025-12-26 00:00:00,4495.172,4518.041,4492.372,4517.946,14562,160,0,4486.773534647302,4474.2020769040455,59.853990967512324,4517.16287353655,4488.279399999999,4459.395926463449,3.457217583045349,2.2308254396888945,1.2263921433564544
2025-12-26 01:00:00,4517.905,4531.332,4497.648,4503.785,39424,160,0,4488.393674204702,4475.36219153526,57.75514666833258,4513.739750792017,4487.53065,4461.321549207983,4.4201018879157346,2.6686807293342625,1.751421158581472
2025-12-26 02:00:00,4503.745,4509.756,4492.303,4508.847,20947,160,0,4490.34160999473,4476.6753212789745,60.082123032469006,4516.5041070229645,4489.097,4461.689892977035,5.527933159391068,3.240531215345624,2.2874019440454445
2025-12-26 03:00:00,4508.838,4513.556,4497.619,4501.786,14040,160,0,4491.431551899994,4477.660053777839,52.83510461377634,4517.472582363312,4489.5294,4461.586217636689,5.769625088216344,3.746349989919768,2.023275098296576
2025-12-26 04:00:00,4501.836,4511.774,4500.546,4509.087,9617,160,0,4493.113023147614,4478.892483041453,57.65449985200437,4519.00578883873,4490.0188,4461.03181116127,6.475650102673171,4.2922100124704485,2.1834400902027227
2025-12-26 05:00:00,4509.025,4514.884,4506.002,4510.102,11343,160,0,4494.731020943079,4480.116385667278,57.31268746957311,4521.423056506937,4491.093650000001,4460.764243493064,7.035975682629214,4.840963146502202,2.1950125361270123
2025-12-26 06:00:00,4510.053,4519.384,4508.122,4511.677,15517,160,0,4496.344923710405,4481.354056817581,58.13264518543328,4523.688517810773,4491.9977,4460.306882189227,7.520436171967049,5.376857751595171,2.1435784203718775
2025-12-26 07:00:00,4511.643,4515.715,4507.401,4510.957,9719,160,0,4497.7365500237,4482.514956550225,59.18467778421591,4525.88498989085,4493.3493,4460.8136101091495,7.756860359659186,5.852858273207974,1.9040020864512117
2025-12-26 08:00:00,4510.994,4519.671,4509.581,4518.63,9136,160,0,4499.726402402395,4483.931232763942,74.41140809641932,4529.130250716515,4495.16435,4461.198449283485,8.465786884379668,6.375443995442312,2.0903428889373554
2025-12-26 09:00:00,4518.696,4520.669,4511.85,4512.747,7971,160,0,4500.9664593164525,4485.06126285163,74.71902455866245,4530.930821481281,4496.0704,4461.209978518718,8.455438299652087,6.7914428562842675,1.6639954433678197
2025-12-26 10:00:00,4512.797,4523.786,4511.262,4514.401,11527,160,0,4502.2459393815525,4486.211840779018,70.16501720939763,4532.957981422462,4497.3188,4461.679618577538,8.482915182847137,7.129737321596842,1.3531778612502947
2025-12-26 11:00:00,4514.389,4515.364,4502.773,4509.647,17838,160,0,4502.950802297595,4487.1308666308205,65.43415524339048,4534.164591760865,4498.227349999999,4462.290108239134,8.028534790104459,7.309496815298366,0.7190379748060929
2025-12-26 12:00:00,4509.611,4515.018,4506.634,4508.92,10380,160,0,4503.519297316872,4487.98534244922,64.87338768364361,4535.195574639988,4499.13265,4463.069725360011,7.523051179948197,7.352207688228333,0.17084349171986446
2025-12-26 13:00:00,4508.861,4528.369,4503.875,4525.083,23786,160,0,4505.572983286694,4489.440152549251,65.46811819595678,4538.422234814002,4500.9961,4463.569965185999,8.330640360823054,7.547894222747278,0.7827461380757761
2025-12-26 14:00:00,4525.058,4533.439,4512.721,4520.997,33765,160,0,4507.04193725939,4490.677675978693,51.9599152052422,4538.072559919012,4503.812349999999,4469.552140080987,8.542482136598665,7.746811805517555,0.7956703310811095
2025-12-26 15:00:00,4521.042,4547.66,4519.608,4546.678,32584,160,0,4510.816800377544,4492.873767116783,74.0014548710212,4540.525288473808,4508.22955,4475.933811526192,10.659731594694676,8.329395763352979,2.3303358313416975
2025-12-26 16:00:00,4546.631,4550.199,4531.436,4536.461,30346,160,0,4513.259105103492,4494.583070367105,64.60903608083893,4542.280936838284,4511.2132,4480.145463161716,11.38203551092829,8.93992371286804,2.4421117980602496
2025-12-26 17:00:00,4536.494,4537.708,4509.84,4518.955,31808,160,0,4513.8015712841125,4495.538832313494,58.17921966557118,4540.78097894018,4513.1333,4485.485621059821,10.42174330272428,9.23628763083929,1.1854556718849913
2025-12-26 18:00:00,4518.996,4532.682,4514.721,4530.854,22592,160,0,4515.425612114197,4496.9237408502195,59.93446094584382,4539.781297305374,4515.6402499999995,4491.499202694625,10.499819284300429,9.488993961531516,1.0108253227689126
2025-12-26 19:00:00,4530.972,4535.621,4520.061,4523.773,15136,160,0,4516.220601436655,4497.976652973741,55.91209057334894,4539.440207440362,4517.06665,4494.693092559637,9.876467768050134,9.56648872283524,0.3099790452148934
2025-12-26 20:00:00,4523.883,4535.364,4521.822,4531.115,20630,160,0,4517.6391155855445,4499.276195994378,58.00668940405014,4540.965935648541,4517.725100000001,4494.48426435146,9.861221220923653,9.625435222452923,0.23578599847073
2025-12-26 21:00:00,4531.083,4534.664,4527.374,4532.515,11700,160,0,4519.055866482159,4500.579678504402,58.83046876280059,4542.325965586196,4519.1616,4495.997234413805,9.848578242737858,9.67006382650991,0.17851441622794795
2025-12-28 23:00:00,4546.214,4548.5,4523.347,4527.184,25294,160,0,4519.829974436239,4501.62298522972,53.57238314790693,4542.973854535233,4520.07845,4497.183045464767,9.301173308344914,9.59628572287691,-0.2951124145319959
2025-12-29 00:00:00,4527.21,4527.995,4472.242,4497.406,56827,160,0,4517.694357823264,4501.457613259928,44.659132844539904,4543.561170563581,4519.85945,4496.157729436419,6.390845530021579,8.955197684305844,-2.564352154284265
2025-12-29 01:00:00,4497.46,4517.513,4492.14,4497.163,41376,160,0,4515.738990411524,4501.289197053657,43.93915954095398,4544.64616582003,4519.26325,4493.88033417997,4.018459429853465,7.967850033415369,-3.9493906035619037
2025-12-29 02:00:00,4497.099,4515.781,4496.391,4512.367,20000,160,0,4515.4178484675695,4501.723620698611,50.89088026831225,4544.60706719642,4519.3765,4494.145932803581,3.326812662714474,7.03964255927519,-3.7128298965607165
2025-12-29 03:00:00,4512.321,4520.613,4509.433,4516.325,17331,160,0,4515.50424385161,4502.296223808469,52.37508740193335,4544.6255739419175,4519.6089,4494.592226058083,3.0627496666629668,6.244263980752747,-3.18151431408978
2025-12-29 04:00:00,4516.34,4519.435,4507.57,4515.736,11638,160,0,4515.526315865743,4502.823273855196,46.669279834657836,4544.606531286845,4519.84785,4495.089168713155,2.7739738188547562,5.550205948373149,-2.7762321295183927
2025-12-29 05:00:00,4515.684,4519.288,4505.076,4506.683,15683,160,0,4514.6840953071005,4502.974635664797,45.07371869880639,4544.699755999887,4519.2505,4493.801244000113,1.7939360598156782,4.798951970661655,-3.0050159108459766
2025-12-29 06:00:00,4506.767,4510.72,4471.254,4475.146,36806,160,0,4510.91856242071,4501.883316619119,26.33553441225922,4549.516912995915,4517.37045,4485.223987004086,-1.510115586836946,3.537138459161935,-5.047254045998881
2025-12-29 07:00:00,4475.113,4481.823,4444.935,4474.592,41899,160,0,4507.458889809214,4500.813068908566,28.13429934617436,4552.7981688825985,4515.38,4477.961831117402,-4.125744477099033,2.004561871909741,-6.130306349008775
2025-12-29 08:00:00,4474.713,4488.661,4452.543,4460.937,31296,160,0,4503.028233636908,4499.2493015003865,28.921554380050225,4557.578937323194,4512.9445,4468.3100626768055,-7.2172970893889214,0.16019007965000864,-7.37748716903893
2025-12-29 09:00:00,4460.977,4476.332,4459.129,4472.176,20104,160,0,4500.089925671488,4498.187603402333,28.5790426681467,4559.320586315139,4511.107300000001,4462.894013684862,-8.660646890020871,-1.6039773142841673,-7.056669575736704
2025-12-29 10:00:00,4472.148,4474.524,4456.99,4460.856,15671,160,0,4496.353361321823,4496.723618955182,27.721082413263403,4560.541921959578,4507.89595,4455.249978040422,-10.595799618266028,-3.4023417750805396,-7.193457843185488
2025-12-29 11:00:00,4460.865,4467.635,4434.21,4446.684,22856,160,0,4491.622945957841,4494.76128095694,21.482372173772617,4563.054360842125,4504.1803,4445.306239157875,-13.121724979503597,-5.346218415965151,-7.775506563538446
2025-12-29 12:00:00,4446.71,4464.664,4445.595,4464.197,16793,160,0,4489.010951104713,4493.562681703727,29.189867556931162,4557.943055051802,4500.05625,4442.169444948197,-13.554142570450495,-6.987803246862219,-6.566339323588275
2025-12-29 13:00:00,4464.173,4467.737,4406.866,4421.483,47925,160,0,4482.579717666169,4490.736027519268,23.775238303172415,4559.364641697881,4494.30735,4429.250058302119,-17.145852733494394,-9.019413144188654,-8.12643958930574
2025-12-29 14:00:00,4421.433,4421.433,4356.544,4360.437,74299,160,0,4470.947077888439,4485.626261734199,20.581880350691975,4573.633666810261,4486.381449999999,4399.129233189737,-24.63424271612439,-12.142379058575802,-12.491863657548588
2025-12-29 15:00:00,4360.287,4360.695,4302.137,4325.328,62635,160,0,4457.078594280016,4479.340055391682,17.900867882374698,4586.6158006670385,4476.10515,4365.594499332962,-33.02120076273059,-16.31814339940676,-16.703057363323826
